Date,country,province,Confirmed,Recovered,Deaths
2021-05-17,Australia,Australian Capital Territory,124,121.0,3
2021-05-18,Australia,Australian Capital Territory,124,121.0,3
2021-05-19,Australia,Australian Capital Territory,124,121.0,3
2021-05-20,Australia,Australian Capital Territory,124,121.0,3
2021-05-21,Australia,Australian Capital Territory,124,121.0,3
2021-05-22,Australia,Australian Capital Territory,124,121.0,3
2021-05-23,Australia,Australian Capital Territory,124,121.0,3
2021-05-24,Australia,Australian Capital Territory,124,121.0,3
2021-05-25,Australia,Australian Capital Territory,124,121.0,3
2021-05-26,Australia,Australian Capital Territory,124,121.0,3
2021-05-27,Australia,Australian Capital Territory,124,121.0,3
2021-05-28,Australia,Australian Capital Territory,124,121.0,3
2021-05-29,Australia,Australian Capital Territory,124,121.0,3
2021-05-30,Australia,Australian Capital Territory,124,121.0,3
2021-05-31,Australia,Australian Capital Territory,124,121.0,3
2021-06-01,Australia,Australian Capital Territory,124,121.0,3
2021-06-02,Australia,Australian Capital Territory,124,121.0,3
2021-06-03,Australia,Australian Capital Territory,124,121.0,3
2021-06-04,Australia,Australian Capital Territory,124,121.0,3
2021-06-05,Australia,Australian Capital Territory,124,121.0,3
2021-06-06,Australia,Australian Capital Territory,124,121.0,3
2021-06-07,Australia,Australian Capital Territory,124,121.0,3
2021-06-08,Australia,Australian Capital Territory,124,121.0,3
2021-06-09,Australia,Australian Capital Territory,124,121.0,3
2021-06-10,Australia,Australian Capital Territory,124,121.0,3
2021-06-11,Australia,Australian Capital Territory,124,121.0,3
2021-06-12,Australia,Australian Capital Territory,124,121.0,3
2021-06-13,Australia,Australian Capital Territory,124,121.0,3
2021-06-14,Australia,Australian Capital Territory,124,121.0,3
2021-06-15,Australia,Australian Capital Territory,124,121.0,3
2021-06-16,Australia,Australian Capital Territory,124,121.0,3
2021-06-17,Australia,Australian Capital Territory,124,121.0,3
2021-06-18,Australia,Australian Capital Territory,124,121.0,3
2021-06-19,Australia,Australian Capital Territory,124,121.0,3
2021-06-20,Australia,Australian Capital Territory,124,121.0,3
2021-06-21,Australia,Australian Capital Territory,124,121.0,3
2021-06-22,Australia,Australian Capital Territory,124,121.0,3
2021-06-23,Australia,Australian Capital Territory,124,121.0,3
2021-06-24,Australia,Australian Capital Territory,124,121.0,3
2021-06-25,Australia,Australian Capital Territory,124,121.0,3
2021-06-26,Australia,Australian Capital Territory,124,121.0,3
2021-06-27,Australia,Australian Capital Territory,124,121.0,3
2021-06-28,Australia,Australian Capital Territory,124,121.0,3
2021-06-29,Australia,Australian Capital Territory,124,121.0,3
2021-06-30,Australia,Australian Capital Territory,124,121.0,3
2021-07-01,Australia,Australian Capital Territory,124,121.0,3
2021-07-02,Australia,Australian Capital Territory,124,121.0,3
2021-07-03,Australia,Australian Capital Territory,124,121.0,3
2021-07-04,Australia,Australian Capital Territory,124,121.0,3
2021-07-05,Australia,Australian Capital Territory,124,121.0,3
2021-07-06,Australia,Australian Capital Territory,124,121.0,3
2021-07-07,Australia,Australian Capital Territory,124,121.0,3
2021-07-08,Australia,Australian Capital Territory,124,121.0,3
2021-07-09,Australia,Australian Capital Territory,124,121.0,3
2021-07-10,Australia,Australian Capital Territory,124,121.0,3
2021-07-11,Australia,Australian Capital Territory,124,121.0,3
2021-07-12,Australia,Australian Capital Territory,124,121.0,3
2021-07-13,Australia,Australian Capital Territory,124,121.0,3
2021-07-14,Australia,Australian Capital Territory,124,121.0,3
2021-07-15,Australia,Australian Capital Territory,124,121.0,3
2021-07-16,Australia,Australian Capital Territory,124,121.0,3
2021-07-17,Australia,Australian Capital Territory,124,121.0,3
2021-07-18,Australia,Australian Capital Territory,124,121.0,3
2021-07-19,Australia,Australian Capital Territory,124,121.0,3
2021-07-20,Australia,Australian Capital Territory,124,121.0,3
2021-07-21,Australia,Australian Capital Territory,124,121.0,3
2021-07-22,Australia,Australian Capital Territory,124,121.0,3
2021-07-23,Australia,Australian Capital Territory,124,121.0,3
2021-07-24,Australia,Australian Capital Territory,124,121.0,3
2021-07-25,Australia,Australian Capital Territory,124,121.0,3
2021-07-26,Australia,Australian Capital Territory,124,121.0,3
2021-07-27,Australia,Australian Capital Territory,124,121.0,3
2021-07-28,Australia,Australian Capital Territory,124,121.0,3
2021-07-29,Australia,Australian Capital Territory,124,121.0,3
2021-07-30,Australia,Australian Capital Territory,124,121.0,3
2021-07-31,Australia,Australian Capital Territory,124,121.0,3
2021-08-01,Australia,Australian Capital Territory,124,121.0,3
2021-08-02,Australia,Australian Capital Territory,124,121.0,3
2021-08-03,Australia,Australian Capital Territory,124,121.0,3
2021-08-04,Australia,Australian Capital Territory,124,121.0,3
2021-08-05,Australia,Australian Capital Territory,124,0.0,3
2021-08-06,Australia,Australian Capital Territory,124,0.0,3
2021-08-07,Australia,Australian Capital Territory,124,0.0,3
2021-08-08,Australia,Australian Capital Territory,124,0.0,3
2021-08-09,Australia,Australian Capital Territory,124,0.0,3
2021-08-10,Australia,Australian Capital Territory,124,0.0,3
2021-08-11,Australia,Australian Capital Territory,124,0.0,3
2021-08-12,Australia,Australian Capital Territory,129,0.0,3
2021-08-13,Australia,Australian Capital Territory,131,0.0,3
2021-08-14,Australia,Australian Capital Territory,133,0.0,3
2021-08-15,Australia,Australian Capital Territory,152,0.0,3
2021-08-16,Australia,Australian Capital Territory,169,0.0,3
2021-08-17,Australia,Australian Capital Territory,191,0.0,3
2021-08-18,Australia,Australian Capital Territory,207,0.0,3
2021-08-19,Australia,Australian Capital Territory,219,0.0,3
2021-08-20,Australia,Australian Capital Territory,226,0.0,3
2021-08-21,Australia,Australian Capital Territory,245,0.0,3
2021-08-22,Australia,Australian Capital Territory,261,0.0,3
2021-08-23,Australia,Australian Capital Territory,291,0.0,3
2021-08-24,Australia,Australian Capital Territory,300,0.0,3
2021-08-25,Australia,Australian Capital Territory,314,0.0,3
2021-08-26,Australia,Australian Capital Territory,335,0.0,3
2021-08-27,Australia,Australian Capital Territory,361,0.0,3
2021-08-28,Australia,Australian Capital Territory,374,0.0,3
2021-08-29,Australia,Australian Capital Territory,386,0.0,3
2021-08-30,Australia,Australian Capital Territory,398,0.0,3
2021-08-31,Australia,Australian Capital Territory,421,0.0,3
2021-09-01,Australia,Australian Capital Territory,433,0.0,3
2021-09-02,Australia,Australian Capital Territory,451,0.0,3
2021-09-03,Australia,Australian Capital Territory,483,0.0,3
2021-09-04,Australia,Australian Capital Territory,498,0.0,3
2021-09-05,Australia,Australian Capital Territory,509,0.0,3
2021-09-06,Australia,Australian Capital Territory,528,0.0,3
2021-09-07,Australia,Australian Capital Territory,548,0.0,3
2021-09-08,Australia,Australian Capital Territory,563,0.0,3
2021-09-09,Australia,Australian Capital Territory,587,0.0,3
2021-09-10,Australia,Australian Capital Territory,602,0.0,3
2021-09-11,Australia,Australian Capital Territory,617,0.0,3
2021-09-12,Australia,Australian Capital Territory,630,0.0,3
2021-09-13,Australia,Australian Capital Territory,652,0.0,3
2021-09-14,Australia,Australian Capital Territory,665,0.0,3
2021-09-15,Australia,Australian Capital Territory,680,0.0,3
2021-09-16,Australia,Australian Capital Territory,710,0.0,3
2021-09-17,Australia,Australian Capital Territory,725,0.0,3
2021-09-18,Australia,Australian Capital Territory,742,0.0,3
2021-09-19,Australia,Australian Capital Territory,749,0.0,3
2021-09-20,Australia,Australian Capital Territory,765,0.0,3
2021-09-21,Australia,Australian Capital Territory,782,0.0,3
2021-09-22,Australia,Australian Capital Territory,798,0.0,3
2021-09-23,Australia,Australian Capital Territory,817,0.0,3
2021-09-24,Australia,Australian Capital Territory,849,0.0,3
2021-09-25,Australia,Australian Capital Territory,874,0.0,3
2021-09-26,Australia,Australian Capital Territory,893,0.0,4
2021-09-27,Australia,Australian Capital Territory,906,0.0,4
2021-09-28,Australia,Australian Capital Territory,928,0.0,5
2021-09-29,Australia,Australian Capital Territory,959,0.0,6
2021-09-30,Australia,Australian Capital Territory,1011,0.0,8
2021-10-01,Australia,Australian Capital Territory,1063,0.0,6
2021-10-02,Australia,Australian Capital Territory,1101,0.0,6
2021-10-03,Australia,Australian Capital Territory,1129,0.0,8
2021-10-04,Australia,Australian Capital Territory,1162,0.0,8
2021-10-05,Australia,Australian Capital Territory,1190,0.0,9
2021-10-06,Australia,Australian Capital Territory,1231,0.0,9
2021-10-07,Australia,Australian Capital Territory,1271,0.0,9
2021-10-08,Australia,Australian Capital Territory,1296,0.0,9
2021-10-09,Australia,Australian Capital Territory,1326,0.0,9
2021-10-10,Australia,Australian Capital Territory,1358,0.0,9
2021-10-11,Australia,Australian Capital Territory,1386,0.0,9
2021-10-12,Australia,Australian Capital Territory,1437,0.0,9
2021-10-13,Australia,Australian Capital Territory,1483,0.0,10
2021-10-14,Australia,Australian Capital Territory,1518,0.0,11
2021-10-15,Australia,Australian Capital Territory,1538,0.0,11
2021-10-16,Australia,Australian Capital Territory,1571,0.0,11
2021-10-17,Australia,Australian Capital Territory,1588,0.0,11
2021-10-18,Australia,Australian Capital Territory,1612,0.0,11
2021-10-19,Australia,Australian Capital Territory,1636,0.0,11
2021-10-20,Australia,Australian Capital Territory,1664,0.0,11
2021-10-21,Australia,Australian Capital Territory,1677,0.0,11
2021-10-22,Australia,Australian Capital Territory,1701,0.0,11
2021-10-23,Australia,Australian Capital Territory,1710,0.0,11
2021-10-24,Australia,Australian Capital Territory,1719,0.0,11
2021-10-25,Australia,Australian Capital Territory,1731,0.0,11
2021-10-26,Australia,Australian Capital Territory,1741,0.0,11
2021-10-27,Australia,Australian Capital Territory,1749,0.0,11
2021-10-28,Australia,Australian Capital Territory,1759,0.0,11
2021-10-29,Australia,Australian Capital Territory,1768,0.0,11
2021-10-30,Australia,Australian Capital Territory,1775,0.0,11
2021-10-31,Australia,Australian Capital Territory,1780,0.0,13
2021-11-01,Australia,Australian Capital Territory,1788,0.0,13
2021-11-02,Australia,Australian Capital Territory,1803,0.0,13
2021-11-03,Australia,Australian Capital Territory,1816,0.0,13
2021-11-04,Australia,Australian Capital Territory,1822,0.0,14
2021-11-05,Australia,Australian Capital Territory,1840,0.0,14
2021-11-06,Australia,Australian Capital Territory,1853,0.0,14
2021-11-07,Australia,Australian Capital Territory,1866,0.0,14
2021-11-08,Australia,Australian Capital Territory,1884,0.0,14
2021-11-09,Australia,Australian Capital Territory,1893,0.0,14
2021-11-10,Australia,Australian Capital Territory,1902,0.0,14
2021-11-11,Australia,Australian Capital Territory,1917,0.0,14
2021-11-12,Australia,Australian Capital Territory,1928,0.0,14
2021-11-13,Australia,Australian Capital Territory,1943,0.0,14
2021-11-14,Australia,Australian Capital Territory,1953,0.0,14
2021-11-15,Australia,Australian Capital Territory,1965,0.0,14
2021-11-16,Australia,Australian Capital Territory,1971,0.0,14
2021-11-17,Australia,Australian Capital Territory,1996,0.0,14
2021-11-18,Australia,Australian Capital Territory,2013,0.0,14
2021-11-19,Australia,Australian Capital Territory,2027,0.0,14
2021-11-20,Australia,Australian Capital Territory,2042,0.0,14
2021-11-21,Australia,Australian Capital Territory,2053,0.0,14
2021-11-22,Australia,Australian Capital Territory,2072,0.0,14
2021-11-23,Australia,Australian Capital Territory,2087,0.0,14
2021-11-24,Australia,Australian Capital Territory,2095,0.0,14
2021-11-25,Australia,Australian Capital Territory,2103,0.0,14
2021-11-26,Australia,Australian Capital Territory,2110,0.0,14
2021-11-27,Australia,Australian Capital Territory,2117,0.0,14
2021-11-28,Australia,Australian Capital Territory,2124,0.0,14
2021-11-29,Australia,Australian Capital Territory,2130,0.0,14
2021-11-30,Australia,Australian Capital Territory,2134,0.0,14
2021-12-01,Australia,Australian Capital Territory,2142,0.0,14
2021-12-02,Australia,Australian Capital Territory,2146,0.0,14
2021-12-03,Australia,Australian Capital Territory,2153,0.0,14
2021-12-04,Australia,Australian Capital Territory,2159,0.0,14
2021-12-05,Australia,Australian Capital Territory,2165,0.0,14
2021-12-06,Australia,Australian Capital Territory,2167,0.0,14
2021-12-07,Australia,Australian Capital Territory,2175,0.0,15
2021-12-08,Australia,Australian Capital Territory,2179,0.0,15
2021-12-09,Australia,Australian Capital Territory,2179,0.0,15
2021-12-10,Australia,Australian Capital Territory,2196,0.0,15
2021-12-11,Australia,Australian Capital Territory,2197,0.0,15
2021-12-12,Australia,Australian Capital Territory,2200,0.0,15
2021-12-13,Australia,Australian Capital Territory,2204,0.0,15
2021-12-14,Australia,Australian Capital Territory,2210,0.0,15
2021-12-15,Australia,Australian Capital Territory,2222,0.0,15
2021-12-16,Australia,Australian Capital Territory,2242,0.0,15
2021-12-17,Australia,Australian Capital Territory,2260,0.0,15
2021-12-18,Australia,Australian Capital Territory,2278,0.0,15
2021-12-19,Australia,Australian Capital Territory,2291,0.0,15
2021-12-20,Australia,Australian Capital Territory,2307,0.0,15
2021-12-21,Australia,Australian Capital Territory,2365,0.0,15
2021-12-22,Australia,Australian Capital Territory,2450,0.0,15
2021-12-23,Australia,Australian Capital Territory,2552,0.0,15
2021-12-24,Australia,Australian Capital Territory,2694,0.0,15
2021-12-25,Australia,Australian Capital Territory,2765,0.0,15
2021-12-26,Australia,Australian Capital Territory,2942,0.0,15
2021-12-27,Australia,Australian Capital Territory,3186,0.0,15
2021-12-28,Australia,Australian Capital Territory,3311,0.0,15
2021-12-29,Australia,Australian Capital Territory,3559,0.0,15
2021-12-30,Australia,Australian Capital Territory,3564,0.0,15
2021-12-31,Australia,Australian Capital Territory,4010,0.0,15
2022-01-01,Australia,Australian Capital Territory,4919,0.0,15
2022-01-02,Australia,Australian Capital Territory,5323,0.0,15
2022-01-03,Australia,Australian Capital Territory,5323,0.0,15
2022-01-04,Australia,Australian Capital Territory,7054,0.0,15
2022-01-05,Australia,Australian Capital Territory,8021,0.0,15
2022-01-06,Australia,Australian Capital Territory,9553,0.0,15
2022-01-07,Australia,Australian Capital Territory,9429,0.0,15
2022-01-08,Australia,Australian Capital Territory,12300,0.0,15
2022-01-09,Australia,Australian Capital Territory,13248,0.0,15
2022-01-10,Australia,Australian Capital Territory,13248,0.0,15
2022-01-11,Australia,Australian Capital Territory,15834,0.0,16
2022-01-12,Australia,Australian Capital Territory,17378,0.0,16
2022-01-13,Australia,Australian Capital Territory,19908,0.0,16
2022-01-14,Australia,Australian Capital Territory,21174,0.0,16
2022-01-15,Australia,Australian Capital Territory,22396,0.0,18
2022-01-16,Australia,Australian Capital Territory,23761,0.0,19
2022-01-17,Australia,Australian Capital Territory,23761,0.0,19
2022-01-18,Australia,Australian Capital Territory,27618,0.0,20
2022-01-19,Australia,Australian Capital Territory,28510,0.0,20
2022-01-20,Australia,Australian Capital Territory,28472,0.0,22
2022-01-21,Australia,Australian Capital Territory,29240,0.0,22
2022-01-22,Australia,Australian Capital Territory,30634,0.0,22
